date,entity_id,meter_id,meter_name,entity_type,building,floor,room_or_equipment,year,quarter,month,month_name,day_of_week,day_of_week_num,is_weekend,meter_reading,daily_consumption,mean_temperature_c,mean_temperature_c_completeness,max_temperature_c,max_temperature_c_completeness,min_temperature_c,min_temperature_c_completeness,relative_humidity_pct,relative_humidity_pct_completeness,rainfall_mm,rainfall_mm_completeness,global_solar_radiation_mj_m2,global_solar_radiation_mj_m2_completeness,mean_wind_speed_kmh,mean_wind_speed_kmh_completeness,is_rainy_day,is_hot_day_28c,cooling_degree_day_24c,rainfall_mm_model,rainfall_mm_was_imputed,global_solar_radiation_mj_m2_model,global_solar_radiation_mj_m2_was_imputed,meter_quality_flag,data_quality_flag,is_model_eligible,coverage_ratio,mapping_status,selection_decision,rank_total_consumption
2022-01-02,D0848,D0848,Meter_D0848,Lighting; Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,2022,Q1,1,January,Sunday,7,1,6653750.0,2150.0,16.9,C,20.5,C,13.9,C,82.0,C,0.0,C,16.14,C,6.9,C,0,0,0.0,0.0,0,16.14,0,active,valid,1,1.0,mapped,selected_main_subset,2
2022-01-02,D0849,D0849,Meter_D0849,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,2022,Q1,1,January,Sunday,7,1,8151890.0,2890.0,16.9,C,20.5,C,13.9,C,82.0,C,0.0,C,16.14,C,6.9,C,0,0,0.0,0.0,0,16.14,0,active,valid,1,1.0,mapped,selected_main_subset,1
2022-01-02,D0850,D0850,Meter_D0850,meter,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,2022,Q1,1,January,Sunday,7,1,1537560.0,290.0,16.9,C,20.5,C,13.9,C,82.0,C,0.0,C,16.14,C,6.9,C,0,0,0.0,0.0,0,16.14,0,active,valid,1,1.0,mapped,selected_main_subset,12
2022-01-02,D0851,D0851,Meter_D0851,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,2022,Q1,1,January,Sunday,7,1,3831870.0,1060.0,16.9,C,20.5,C,13.9,C,82.0,C,0.0,C,16.14,C,6.9,C,0,0,0.0,0.0,0,16.14,0,active,valid,1,1.0,mapped,selected_main_subset,7
2022-01-02,D0852,D0852,Meter_D0852,Equipment,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,2022,Q1,1,January,Sunday,7,1,2283030.0,700.0,16.9,C,20.5,C,13.9,C,82.0,C,0.0,C,16.14,C,6.9,C,0,0,0.0,0.0,0,16.14,0,active,valid,1,1.0,mapped,selected_main_subset,9
2022-01-02,D0853,D0853,Meter_D0853,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,2022,Q1,1,January,Sunday,7,1,5690660.0,2110.0,16.9,C,20.5,C,13.9,C,82.0,C,0.0,C,16.14,C,6.9,C,0,0,0.0,0.0,0,16.14,0,active,valid,1,1.0,mapped,selected_main_subset,4
2022-01-02,D0854,D0854,Meter_D0854,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,2022,Q1,1,January,Sunday,7,1,3666610.0,1840.0,16.9,C,20.5,C,13.9,C,82.0,C,0.0,C,16.14,C,6.9,C,0,0,0.0,0.0,0,16.14,0,active,valid,1,1.0,mapped,selected_main_subset,3
2022-01-02,D0857,D0857,Meter_D0857,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,2022,Q1,1,January,Sunday,7,1,3899570.0,1100.0,16.9,C,20.5,C,13.9,C,82.0,C,0.0,C,16.14,C,6.9,C,0,0,0.0,0.0,0,16.14,0,active,valid,1,1.0,mapped,selected_main_subset,6
2022-01-02,D0860,D0860,Meter_D0860,Exhaust_Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,2022,Q1,1,January,Sunday,7,1,2281670.0,720.0,16.9,C,20.5,C,13.9,C,82.0,C,0.0,C,16.14,C,6.9,C,0,0,0.0,0.0,0,16.14,0,active,valid,1,1.0,mapped,selected_main_subset,10
2022-01-02,D0861,D0861,Meter_D0861,Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,2022,Q1,1,January,Sunday,7,1,2394080.0,850.0,16.9,C,20.5,C,13.9,C,82.0,C,0.0,C,16.14,C,6.9,C,0,0,0.0,0.0,0,16.14,0,active,valid,1,1.0,mapped,selected_main_subset,8
2022-01-02,D0862,D0862,Meter_D0862,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Left_Automatic_Changeover_Switch_AN0,2022,Q1,1,January,Sunday,7,1,3929870.0,1110.0,16.9,C,20.5,C,13.9,C,82.0,C,0.0,C,16.14,C,6.9,C,0,0,0.0,0.0,0,16.14,0,active,valid,1,1.0,mapped,selected_main_subset,5
2022-01-02,D0865,D0865,Meter_D0865,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,2022,Q1,1,January,Sunday,7,1,389128.0,309.0,16.9,C,20.5,C,13.9,C,82.0,C,0.0,C,16.14,C,6.9,C,0,0,0.0,0.0,0,16.14,0,active,valid,1,1.0,mapped,selected_main_subset,13
2022-01-03,D0848,D0848,Meter_D0848,Lighting; Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,2022,Q1,1,January,Monday,1,0,6655770.0,2020.0,17.0,C,19.3,C,15.0,C,84.0,C,0.0,C,13.76,C,3.8,C,0,0,0.0,0.0,0,13.76,0,active,valid,1,1.0,mapped,selected_main_subset,2
2022-01-03,D0849,D0849,Meter_D0849,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,2022,Q1,1,January,Monday,1,0,8154500.0,2610.0,17.0,C,19.3,C,15.0,C,84.0,C,0.0,C,13.76,C,3.8,C,0,0,0.0,0.0,0,13.76,0,active,valid,1,1.0,mapped,selected_main_subset,1
2022-01-03,D0850,D0850,Meter_D0850,meter,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,2022,Q1,1,January,Monday,1,0,1537850.0,290.0,17.0,C,19.3,C,15.0,C,84.0,C,0.0,C,13.76,C,3.8,C,0,0,0.0,0.0,0,13.76,0,active,valid,1,1.0,mapped,selected_main_subset,12
2022-01-03,D0851,D0851,Meter_D0851,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,2022,Q1,1,January,Monday,1,0,3832890.0,1020.0,17.0,C,19.3,C,15.0,C,84.0,C,0.0,C,13.76,C,3.8,C,0,0,0.0,0.0,0,13.76,0,active,valid,1,1.0,mapped,selected_main_subset,7
2022-01-03,D0852,D0852,Meter_D0852,Equipment,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,2022,Q1,1,January,Monday,1,0,2283750.0,720.0,17.0,C,19.3,C,15.0,C,84.0,C,0.0,C,13.76,C,3.8,C,0,0,0.0,0.0,0,13.76,0,active,valid,1,1.0,mapped,selected_main_subset,9
2022-01-03,D0853,D0853,Meter_D0853,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,2022,Q1,1,January,Monday,1,0,5692750.0,2090.0,17.0,C,19.3,C,15.0,C,84.0,C,0.0,C,13.76,C,3.8,C,0,0,0.0,0.0,0,13.76,0,active,valid,1,1.0,mapped,selected_main_subset,4
2022-01-03,D0854,D0854,Meter_D0854,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,2022,Q1,1,January,Monday,1,0,3668490.0,1880.0,17.0,C,19.3,C,15.0,C,84.0,C,0.0,C,13.76,C,3.8,C,0,0,0.0,0.0,0,13.76,0,active,valid,1,1.0,mapped,selected_main_subset,3
2022-01-03,D0857,D0857,Meter_D0857,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,2022,Q1,1,January,Monday,1,0,3900640.0,1070.0,17.0,C,19.3,C,15.0,C,84.0,C,0.0,C,13.76,C,3.8,C,0,0,0.0,0.0,0,13.76,0,active,valid,1,1.0,mapped,selected_main_subset,6
2022-01-03,D0860,D0860,Meter_D0860,Exhaust_Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,2022,Q1,1,January,Monday,1,0,2282380.0,710.0,17.0,C,19.3,C,15.0,C,84.0,C,0.0,C,13.76,C,3.8,C,0,0,0.0,0.0,0,13.76,0,active,valid,1,1.0,mapped,selected_main_subset,10
2022-01-03,D0861,D0861,Meter_D0861,Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,2022,Q1,1,January,Monday,1,0,2394930.0,850.0,17.0,C,19.3,C,15.0,C,84.0,C,0.0,C,13.76,C,3.8,C,0,0,0.0,0.0,0,13.76,0,active,valid,1,1.0,mapped,selected_main_subset,8
2022-01-03,D0862,D0862,Meter_D0862,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Left_Automatic_Changeover_Switch_AN0,2022,Q1,1,January,Monday,1,0,3930940.0,1070.0,17.0,C,19.3,C,15.0,C,84.0,C,0.0,C,13.76,C,3.8,C,0,0,0.0,0.0,0,13.76,0,active,valid,1,1.0,mapped,selected_main_subset,5
2022-01-03,D0865,D0865,Meter_D0865,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,2022,Q1,1,January,Monday,1,0,389429.0,301.0,17.0,C,19.3,C,15.0,C,84.0,C,0.0,C,13.76,C,3.8,C,0,0,0.0,0.0,0,13.76,0,active,valid,1,1.0,mapped,selected_main_subset,13
2022-01-04,D0848,D0848,Meter_D0848,Lighting; Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,2022,Q1,1,January,Tuesday,2,0,6658240.0,2470.0,18.0,C,21.3,C,14.6,C,80.0,C,0.5,C,15.8,C,6.4,C,1,0,0.0,0.5,0,15.8,0,active,valid,1,1.0,mapped,selected_main_subset,2
2022-01-04,D0849,D0849,Meter_D0849,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,2022,Q1,1,January,Tuesday,2,0,8157450.0,2950.0,18.0,C,21.3,C,14.6,C,80.0,C,0.5,C,15.8,C,6.4,C,1,0,0.0,0.5,0,15.8,0,active,valid,1,1.0,mapped,selected_main_subset,1
2022-01-04,D0850,D0850,Meter_D0850,meter,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,2022,Q1,1,January,Tuesday,2,0,1538150.0,300.0,18.0,C,21.3,C,14.6,C,80.0,C,0.5,C,15.8,C,6.4,C,1,0,0.0,0.5,0,15.8,0,active,valid,1,1.0,mapped,selected_main_subset,12
2022-01-04,D0851,D0851,Meter_D0851,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,2022,Q1,1,January,Tuesday,2,0,3834030.0,1140.0,18.0,C,21.3,C,14.6,C,80.0,C,0.5,C,15.8,C,6.4,C,1,0,0.0,0.5,0,15.8,0,active,valid,1,1.0,mapped,selected_main_subset,7
2022-01-04,D0852,D0852,Meter_D0852,Equipment,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,2022,Q1,1,January,Tuesday,2,0,2284450.0,700.0,18.0,C,21.3,C,14.6,C,80.0,C,0.5,C,15.8,C,6.4,C,1,0,0.0,0.5,0,15.8,0,active,valid,1,1.0,mapped,selected_main_subset,9
2022-01-04,D0853,D0853,Meter_D0853,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,2022,Q1,1,January,Tuesday,2,0,5694980.0,2230.0,18.0,C,21.3,C,14.6,C,80.0,C,0.5,C,15.8,C,6.4,C,1,0,0.0,0.5,0,15.8,0,active,valid,1,1.0,mapped,selected_main_subset,4
2022-01-04,D0854,D0854,Meter_D0854,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,2022,Q1,1,January,Tuesday,2,0,3670510.0,2020.0,18.0,C,21.3,C,14.6,C,80.0,C,0.5,C,15.8,C,6.4,C,1,0,0.0,0.5,0,15.8,0,active,valid,1,1.0,mapped,selected_main_subset,3
2022-01-04,D0857,D0857,Meter_D0857,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,2022,Q1,1,January,Tuesday,2,0,3901810.0,1170.0,18.0,C,21.3,C,14.6,C,80.0,C,0.5,C,15.8,C,6.4,C,1,0,0.0,0.5,0,15.8,0,active,valid,1,1.0,mapped,selected_main_subset,6
2022-01-04,D0860,D0860,Meter_D0860,Exhaust_Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,2022,Q1,1,January,Tuesday,2,0,2283100.0,720.0,18.0,C,21.3,C,14.6,C,80.0,C,0.5,C,15.8,C,6.4,C,1,0,0.0,0.5,0,15.8,0,active,valid,1,1.0,mapped,selected_main_subset,10
2022-01-04,D0861,D0861,Meter_D0861,Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,2022,Q1,1,January,Tuesday,2,0,2395880.0,950.0,18.0,C,21.3,C,14.6,C,80.0,C,0.5,C,15.8,C,6.4,C,1,0,0.0,0.5,0,15.8,0,active,valid,1,1.0,mapped,selected_main_subset,8
2022-01-04,D0862,D0862,Meter_D0862,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Left_Automatic_Changeover_Switch_AN0,2022,Q1,1,January,Tuesday,2,0,3932140.0,1200.0,18.0,C,21.3,C,14.6,C,80.0,C,0.5,C,15.8,C,6.4,C,1,0,0.0,0.5,0,15.8,0,active,valid,1,1.0,mapped,selected_main_subset,5
2022-01-04,D0865,D0865,Meter_D0865,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,2022,Q1,1,January,Tuesday,2,0,389738.0,309.0,18.0,C,21.3,C,14.6,C,80.0,C,0.5,C,15.8,C,6.4,C,1,0,0.0,0.5,0,15.8,0,active,valid,1,1.0,mapped,selected_main_subset,13
2022-01-05,D0848,D0848,Meter_D0848,Lighting; Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,2022,Q1,1,January,Wednesday,3,0,6660690.0,2450.0,19.0,C,22.4,C,17.1,C,82.0,C,0.5,C,16.86,C,5.1,C,1,0,0.0,0.5,0,16.86,0,active,valid,1,1.0,mapped,selected_main_subset,2
2022-01-05,D0849,D0849,Meter_D0849,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,2022,Q1,1,January,Wednesday,3,0,8160400.0,2950.0,19.0,C,22.4,C,17.1,C,82.0,C,0.5,C,16.86,C,5.1,C,1,0,0.0,0.5,0,16.86,0,active,valid,1,1.0,mapped,selected_main_subset,1
2022-01-05,D0850,D0850,Meter_D0850,meter,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,2022,Q1,1,January,Wednesday,3,0,1538440.0,290.0,19.0,C,22.4,C,17.1,C,82.0,C,0.5,C,16.86,C,5.1,C,1,0,0.0,0.5,0,16.86,0,active,valid,1,1.0,mapped,selected_main_subset,12
2022-01-05,D0851,D0851,Meter_D0851,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,2022,Q1,1,January,Wednesday,3,0,3835210.0,1180.0,19.0,C,22.4,C,17.1,C,82.0,C,0.5,C,16.86,C,5.1,C,1,0,0.0,0.5,0,16.86,0,active,valid,1,1.0,mapped,selected_main_subset,7
2022-01-05,D0852,D0852,Meter_D0852,Equipment,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,2022,Q1,1,January,Wednesday,3,0,2285180.0,730.0,19.0,C,22.4,C,17.1,C,82.0,C,0.5,C,16.86,C,5.1,C,1,0,0.0,0.5,0,16.86,0,active,valid,1,1.0,mapped,selected_main_subset,9
2022-01-05,D0853,D0853,Meter_D0853,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,2022,Q1,1,January,Wednesday,3,0,5697170.0,2190.0,19.0,C,22.4,C,17.1,C,82.0,C,0.5,C,16.86,C,5.1,C,1,0,0.0,0.5,0,16.86,0,active,valid,1,1.0,mapped,selected_main_subset,4
2022-01-05,D0854,D0854,Meter_D0854,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,2022,Q1,1,January,Wednesday,3,0,3672630.0,2120.0,19.0,C,22.4,C,17.1,C,82.0,C,0.5,C,16.86,C,5.1,C,1,0,0.0,0.5,0,16.86,0,active,valid,1,1.0,mapped,selected_main_subset,3
2022-01-05,D0857,D0857,Meter_D0857,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,2022,Q1,1,January,Wednesday,3,0,3903010.0,1200.0,19.0,C,22.4,C,17.1,C,82.0,C,0.5,C,16.86,C,5.1,C,1,0,0.0,0.5,0,16.86,0,active,valid,1,1.0,mapped,selected_main_subset,6
2022-01-05,D0860,D0860,Meter_D0860,Exhaust_Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,2022,Q1,1,January,Wednesday,3,0,2283810.0,710.0,19.0,C,22.4,C,17.1,C,82.0,C,0.5,C,16.86,C,5.1,C,1,0,0.0,0.5,0,16.86,0,active,valid,1,1.0,mapped,selected_main_subset,10
2022-01-05,D0861,D0861,Meter_D0861,Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,2022,Q1,1,January,Wednesday,3,0,2396780.0,900.0,19.0,C,22.4,C,17.1,C,82.0,C,0.5,C,16.86,C,5.1,C,1,0,0.0,0.5,0,16.86,0,active,valid,1,1.0,mapped,selected_main_subset,8
2022-01-05,D0862,D0862,Meter_D0862,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Left_Automatic_Changeover_Switch_AN0,2022,Q1,1,January,Wednesday,3,0,3933380.0,1240.0,19.0,C,22.4,C,17.1,C,82.0,C,0.5,C,16.86,C,5.1,C,1,0,0.0,0.5,0,16.86,0,active,valid,1,1.0,mapped,selected_main_subset,5
2022-01-05,D0865,D0865,Meter_D0865,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,2022,Q1,1,January,Wednesday,3,0,390055.0,317.0,19.0,C,22.4,C,17.1,C,82.0,C,0.5,C,16.86,C,5.1,C,1,0,0.0,0.5,0,16.86,0,active,valid,1,1.0,mapped,selected_main_subset,13
2022-01-06,D0848,D0848,Meter_D0848,Lighting; Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,2022,Q1,1,January,Thursday,4,0,6663160.0,2470.0,19.3,C,22.2,C,16.6,C,82.0,C,0.0,C,15.38,C,9.8,C,0,0,0.0,0.0,0,15.38,0,active,valid,1,1.0,mapped,selected_main_subset,2
2022-01-06,D0849,D0849,Meter_D0849,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,2022,Q1,1,January,Thursday,4,0,8163310.0,2910.0,19.3,C,22.2,C,16.6,C,82.0,C,0.0,C,15.38,C,9.8,C,0,0,0.0,0.0,0,15.38,0,active,valid,1,1.0,mapped,selected_main_subset,1
2022-01-06,D0850,D0850,Meter_D0850,meter,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,2022,Q1,1,January,Thursday,4,0,1538720.0,280.0,19.3,C,22.2,C,16.6,C,82.0,C,0.0,C,15.38,C,9.8,C,0,0,0.0,0.0,0,15.38,0,active,valid,1,1.0,mapped,selected_main_subset,12
2022-01-06,D0851,D0851,Meter_D0851,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,2022,Q1,1,January,Thursday,4,0,3836380.0,1170.0,19.3,C,22.2,C,16.6,C,82.0,C,0.0,C,15.38,C,9.8,C,0,0,0.0,0.0,0,15.38,0,active,valid,1,1.0,mapped,selected_main_subset,7
2022-01-06,D0852,D0852,Meter_D0852,Equipment,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,2022,Q1,1,January,Thursday,4,0,2285900.0,720.0,19.3,C,22.2,C,16.6,C,82.0,C,0.0,C,15.38,C,9.8,C,0,0,0.0,0.0,0,15.38,0,active,valid,1,1.0,mapped,selected_main_subset,9
2022-01-06,D0853,D0853,Meter_D0853,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,2022,Q1,1,January,Thursday,4,0,5699300.0,2130.0,19.3,C,22.2,C,16.6,C,82.0,C,0.0,C,15.38,C,9.8,C,0,0,0.0,0.0,0,15.38,0,active,valid,1,1.0,mapped,selected_main_subset,4
2022-01-06,D0854,D0854,Meter_D0854,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lab_Equipment_Riser_AN0,2022,Q1,1,January,Thursday,4,0,3674800.0,2170.0,19.3,C,22.2,C,16.6,C,82.0,C,0.0,C,15.38,C,9.8,C,0,0,0.0,0.0,0,15.38,0,active,valid,1,1.0,mapped,selected_main_subset,3
2022-01-06,D0857,D0857,Meter_D0857,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Load_Riser_AN0,2022,Q1,1,January,Thursday,4,0,3904200.0,1190.0,19.3,C,22.2,C,16.6,C,82.0,C,0.0,C,15.38,C,9.8,C,0,0,0.0,0.0,0,15.38,0,active,valid,1,1.0,mapped,selected_main_subset,6
2022-01-06,D0860,D0860,Meter_D0860,Exhaust_Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_5_6_7_AN0,2022,Q1,1,January,Thursday,4,0,2284530.0,720.0,19.3,C,22.2,C,16.6,C,82.0,C,0.0,C,15.38,C,9.8,C,0,0,0.0,0.0,0,15.38,0,active,valid,1,1.0,mapped,selected_main_subset,10
2022-01-06,D0861,D0861,Meter_D0861,Fan,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,Virtual_Stack_Fan_SEAF_R_8_9_10_AN0,2022,Q1,1,January,Thursday,4,0,2397620.0,840.0,19.3,C,22.2,C,16.6,C,82.0,C,0.0,C,15.38,C,9.8,C,0,0,0.0,0.0,0,15.38,0,active,valid,1,1.0,mapped,selected_main_subset,8
2022-01-06,D0862,D0862,Meter_D0862,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Left_Automatic_Changeover_Switch_AN0,2022,Q1,1,January,Thursday,4,0,3934610.0,1230.0,19.3,C,22.2,C,16.6,C,82.0,C,0.0,C,15.38,C,9.8,C,0,0,0.0,0.0,0,15.38,0,active,valid,1,1.0,mapped,selected_main_subset,5
2022-01-06,D0865,D0865,Meter_D0865,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Essential_Lab_Power_AN0; MVAC_Riser_AN0,2022,Q1,1,January,Thursday,4,0,390374.0,319.0,19.3,C,22.2,C,16.6,C,82.0,C,0.0,C,15.38,C,9.8,C,0,0,0.0,0.0,0,15.38,0,active,valid,1,1.0,mapped,selected_main_subset,13
2022-01-07,D0848,D0848,Meter_D0848,Lighting; Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_Lighting_AN55; Power_Riser_AN5,2022,Q1,1,January,Friday,5,0,6665620.0,2460.0,17.8,C,20.1,C,16.3,C,81.0,C,0.0,C,12.78,C,7.3,C,0,0,0.0,0.0,0,12.78,0,active,valid,1,1.0,mapped,selected_main_subset,2
2022-01-07,D0849,D0849,Meter_D0849,Riser,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_UGF,Normal_MVAC_Equipment_Riser_AN0,2022,Q1,1,January,Friday,5,0,8166260.0,2950.0,17.8,C,20.1,C,16.3,C,81.0,C,0.0,C,12.78,C,7.3,C,0,0,0.0,0.0,0,12.78,0,active,valid,1,1.0,mapped,selected_main_subset,1
2022-01-07,D0850,D0850,Meter_D0850,meter,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_GF,A_C_Plant_AN0,2022,Q1,1,January,Friday,5,0,1539010.0,290.0,17.8,C,20.1,C,16.3,C,81.0,C,0.0,C,12.78,C,7.3,C,0,0,0.0,0.0,0,12.78,0,active,valid,1,1.0,mapped,selected_main_subset,12
2022-01-07,D0851,D0851,Meter_D0851,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_5B_AN0,2022,Q1,1,January,Friday,5,0,3837540.0,1160.0,17.8,C,20.1,C,16.3,C,81.0,C,0.0,C,12.78,C,7.3,C,0,0,0.0,0.0,0,12.78,0,active,valid,1,1.0,mapped,selected_main_subset,7
2022-01-07,D0852,D0852,Meter_D0852,Equipment,Cheng_Yu_Tung_Building,Cheng_Yu_Tung_Building_RF,MVAC_AN0; Plumbing_Drainage_Equipment_AN0,2022,Q1,1,January,Friday,5,0,2286650.0,750.0,17.8,C,20.1,C,16.3,C,81.0,C,0.0,C,12.78,C,7.3,C,0,0,0.0,0.0,0,12.78,0,active,valid,1,1.0,mapped,selected_main_subset,9
2022-01-07,D0853,D0853,Meter_D0853,Switch,Cheng_Yu_Tung_Building,Unknown,Normal_Non_Fire_Services_Installation_of_Automatic_Changeover_Switch_No_8B_AN0,2022,Q1,1,January,Friday,5,0,5701510.0,2210.0,17.8,C,20.1,C,16.3,C,81.0,C,0.0,C,12.78,C,7.3,C,0,0,0.0,0.0,0,12.78,0,active,valid,1,1.0,mapped,selected_main_subset,4
